Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,28-Mar-2014,29-Jun-2017,CE,8600.00,-,-,-,1059.65,-,875.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,8500.00,-,-,-,742.20,-,917.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,8400.00,-,-,-,800.95,-,960.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,8300.00,-,-,-,838.55,-,1004.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,8200.00,-,-,-,877.35,-,1050.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,8100.00,-,-,-,917.45,-,1097.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,8000.00,-,-,-,958.80,-,1145.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7900.00,-,-,-,1001.40,-,1195.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7800.00,-,-,-,1005.40,-,1246.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7700.00,-,-,-,1140.45,-,1298.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7600.00,-,-,-,1238.30,-,1352.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7500.00,-,-,-,1383.60,-,1407.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7400.00,-,-,-,1237.00,-,1463.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7300.00,-,-,-,1273.95,-,1520.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7200.00,-,-,-,1133.85,-,1578.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7100.00,-,-,-,1380.60,-,1638.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,7000.00,-,-,-,1415.60,-,1698.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6900.00,-,-,-,1249.05,-,1760.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6800.00,-,-,-,1287.00,-,1822.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6700.00,-,-,-,1325.55,-,1886.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6600.00,-,-,-,1603.00,1603.00,1950.85,-,-,-,100000.00,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6500.00,-,-,-,1405.35,-,2016.10,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6400.00,-,-,-,1446.60,-,2082.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6300.00,-,-,-,1488.70,-,2148.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6200.00,-,-,-,1641.00,1641.00,2216.35,-,-,-,75000.00,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6100.00,-,-,-,1615.85,1615.85,2284.40,-,-,-,50000.00,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,6000.00,-,-,-,1620.25,-,2353.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5900.00,-,-,-,1665.85,-,2422.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5800.00,-,-,-,1712.10,-,2491.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5700.00,-,-,-,1759.40,-,2562.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5600.00,-,-,-,1807.50,-,2632.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5500.00,-,-,-,1856.40,-,2703.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5400.00,-,-,-,1906.15,-,2774.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5300.00,-,-,-,1956.65,-,2845.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5200.00,-,-,-,2007.95,-,2917.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5100.00,-,-,-,2060.00,-,2989.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,5000.00,-,-,-,2112.75,-,3061.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4900.00,-,-,-,2166.25,-,3133.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4800.00,-,-,-,2220.45,-,3205.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4700.00,-,-,-,2275.30,-,3278.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4600.00,-,-,-,2330.80,-,3350.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4500.00,-,-,-,2386.90,-,3423.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4400.00,-,-,-,2443.60,-,3495.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4300.00,-,-,-,2500.80,-,3568.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4200.00,-,-,-,2558.60,-,3641.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4100.00,-,-,-,2616.85,-,3713.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,4000.00,-,-,-,2675.55,-,3786.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3900.00,-,-,-,2734.70,-,3859.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3800.00,-,-,-,2794.25,-,3931.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3700.00,-,-,-,2854.15,-,4004.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3600.00,-,-,-,2914.40,-,4077.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3500.00,-,-,-,2974.95,-,4150.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3400.00,-,-,-,3035.75,-,4222.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3300.00,-,-,-,3096.80,-,4295.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,29-Jun-2017,CE,3200.00,-,-,-,3014.55,-,4368.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,9000.00,-,-,-,926.20,-,931.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8900.00,-,-,-,1076.20,-,970.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8800.00,-,-,-,1183.20,-,1010.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8700.00,-,-,-,1318.35,-,1052.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8600.00,-,-,-,1228.30,-,1094.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8500.00,-,-,-,910.95,-,1138.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8400.00,-,-,-,972.90,-,1183.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8300.00,-,-,-,1012.45,-,1229.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8200.00,-,-,-,1053.10,-,1277.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8100.00,-,-,-,1095.10,-,1325.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,8000.00,-,-,-,1137.95,-,1374.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7900.00,-,-,-,1181.90,-,1425.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7800.00,-,-,-,1182.85,-,1476.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7700.00,-,-,-,1187.00,-,1529.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7600.00,-,-,-,1231.60,-,1583.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7500.00,-,-,-,1277.25,-,1637.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7400.00,-,-,-,1323.90,-,1693.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7300.00,-,-,-,1371.40,-,1750.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7200.00,-,-,-,1420.00,-,1807.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7100.00,-,-,-,1469.60,-,1866.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,7000.00,-,-,-,1520.15,-,1925.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6900.00,-,-,-,1571.60,-,1985.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6800.00,-,-,-,1623.95,-,2046.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6700.00,-,-,-,1677.15,-,2108.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6600.00,-,-,-,1731.20,-,2171.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6500.00,-,-,-,1786.05,-,2234.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6400.00,-,-,-,1841.70,-,2297.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6300.00,-,-,-,1898.05,-,2362.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6200.00,-,-,-,1955.10,-,2427.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6100.00,-,-,-,2012.80,-,2492.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,6000.00,-,-,-,2071.10,-,2558.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5900.00,-,-,-,2130.00,-,2624.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5800.00,-,-,-,2189.45,-,2691.10,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5700.00,-,-,-,2249.40,-,2758.10,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5600.00,-,-,-,2309.85,-,2825.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5500.00,-,-,-,2370.70,-,2893.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5400.00,-,-,-,2431.95,-,2960.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5300.00,-,-,-,2493.55,-,3028.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5200.00,-,-,-,2555.50,-,3097.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5100.00,-,-,-,2617.70,-,3165.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,5000.00,-,-,-,2680.20,-,3234.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4900.00,-,-,-,2742.90,-,3303.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4800.00,-,-,-,2805.80,-,3371.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4700.00,-,-,-,2868.90,-,3440.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4600.00,-,-,-,2932.10,-,3509.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4500.00,-,-,-,2995.50,-,3578.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4400.00,-,-,-,3058.95,-,3647.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4300.00,-,-,-,3122.55,-,3717.10,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4200.00,-,-,-,3186.15,-,3786.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4100.00,-,-,-,3249.90,-,3855.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,4000.00,-,-,-,3447.15,-,3924.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,3900.00,-,-,-,3511.15,-,3994.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,3800.00,-,-,-,3575.15,-,4063.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,3700.00,-,-,-,3639.20,-,4132.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,3600.00,-,-,-,3703.25,-,4201.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Dec-2017,CE,3500.00,-,-,-,3201.55,-,4271.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,9000.00,-,-,-,1137.30,-,1145.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8900.00,-,-,-,1283.55,-,1186.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8800.00,-,-,-,1369.60,-,1228.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8700.00,-,-,-,1504.80,-,1271.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8600.00,-,-,-,1726.25,-,1315.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8500.00,-,-,-,1463.05,-,1360.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8400.00,-,-,-,1440.95,-,1406.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8300.00,-,-,-,1471.15,-,1453.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8200.00,-,-,-,1502.00,-,1501.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8100.00,-,-,-,1533.40,-,1549.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,8000.00,-,-,-,1565.50,-,1599.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7900.00,-,-,-,1598.15,-,1650.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7800.00,-,-,-,1631.50,-,1701.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7700.00,-,-,-,1668.95,-,1754.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7600.00,-,-,-,1677.90,-,1807.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7500.00,-,-,-,1472.65,-,1861.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7400.00,-,-,-,1507.10,-,1916.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7300.00,-,-,-,1542.25,-,1972.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7200.00,-,-,-,1578.10,-,2028.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7100.00,-,-,-,1614.70,-,2085.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,7000.00,-,-,-,1652.25,-,2143.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6900.00,-,-,-,1690.35,-,2202.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6800.00,-,-,-,1729.20,-,2261.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6700.00,-,-,-,1768.75,-,2321.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6600.00,-,-,-,1809.10,-,2381.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6500.00,-,-,-,1850.20,-,2442.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6400.00,-,-,-,1892.05,-,2503.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6300.00,-,-,-,1934.65,-,2565.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6200.00,-,-,-,1978.05,-,2627.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6100.00,-,-,-,2022.20,-,2690.50,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,6000.00,-,-,-,2067.15,-,2753.55,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5900.00,-,-,-,2112.85,-,2816.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5800.00,-,-,-,2159.30,-,2880.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5700.00,-,-,-,2206.55,-,2944.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5600.00,-,-,-,2254.55,-,3009.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5500.00,-,-,-,2303.15,-,3073.55,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5400.00,-,-,-,2352.65,-,3138.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5300.00,-,-,-,2402.90,-,3203.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5200.00,-,-,-,2453.90,-,3268.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5100.00,-,-,-,2505.60,-,3333.55,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,5000.00,-,-,-,2558.05,-,3398.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4900.00,-,-,-,2611.25,-,3464.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4800.00,-,-,-,2665.10,-,3529.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4700.00,-,-,-,2719.65,-,3595.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4600.00,-,-,-,2774.90,-,3661.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4500.00,-,-,-,2830.80,-,3727.10,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4400.00,-,-,-,2887.35,-,3792.95,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4300.00,-,-,-,2944.50,-,3858.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4200.00,-,-,-,3002.30,-,3924.70,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4100.00,-,-,-,3060.65,-,3990.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,4000.00,-,-,-,3119.60,-,4056.55,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,3900.00,-,-,-,3179.05,-,4122.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,3800.00,-,-,-,3531.40,-,4188.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,3700.00,-,-,-,3592.35,-,4254.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,3600.00,-,-,-,3653.75,-,4320.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,28-Jun-2018,CE,3500.00,-,-,-,3318.15,-,4386.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,9000.00,-,-,-,1350.15,-,1360.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8900.00,-,-,-,1489.40,-,1402.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8800.00,-,-,-,1367.20,-,1445.80,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8700.00,-,-,-,1396.50,-,1489.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8600.00,-,-,-,1431.15,-,1534.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8500.00,-,-,-,1466.50,-,1579.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8400.00,-,-,-,1502.55,-,1626.25,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8300.00,-,-,-,1539.35,-,1673.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8200.00,-,-,-,1576.85,-,1721.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8100.00,-,-,-,1615.35,-,1769.90,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,8000.00,-,-,-,1654.30,-,1819.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7900.00,-,-,-,1694.00,-,1869.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7800.00,-,-,-,1734.40,-,1920.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7700.00,-,-,-,1775.55,-,1972.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7600.00,-,-,-,1817.45,-,2024.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7500.00,-,-,-,1860.05,-,2077.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7400.00,-,-,-,1903.40,-,2131.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7300.00,-,-,-,1947.50,-,2186.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7200.00,-,-,-,1992.30,-,2241.00,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7100.00,-,-,-,2037.80,-,2296.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,7000.00,-,-,-,2084.05,-,2352.75,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6900.00,-,-,-,2131.00,-,2409.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6800.00,-,-,-,2178.45,-,2466.60,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6700.00,-,-,-,2226.80,-,2524.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6600.00,-,-,-,2275.85,-,2582.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6500.00,-,-,-,2325.55,-,2641.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6400.00,-,-,-,2375.95,-,2700.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6300.00,-,-,-,2427.00,-,2759.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6200.00,-,-,-,2478.70,-,2819.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6100.00,-,-,-,2531.10,-,2879.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,6000.00,-,-,-,2584.05,-,2939.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5900.00,-,-,-,2637.70,-,3000.35,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5800.00,-,-,-,2691.90,-,3061.30,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5700.00,-,-,-,2746.70,-,3122.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5600.00,-,-,-,2802.05,-,3183.85,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5500.00,-,-,-,2857.95,-,3245.45,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5400.00,-,-,-,2914.40,-,3307.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5300.00,-,-,-,2971.40,-,3369.15,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5200.00,-,-,-,3028.85,-,3431.20,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5100.00,-,-,-,3086.80,-,3493.40,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,5000.00,-,-,-,3145.20,-,3555.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,4900.00,-,-,-,3204.05,-,3618.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,4800.00,-,-,-,3263.30,-,3680.55,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,4700.00,-,-,-,3322.95,-,3743.05,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,4600.00,-,-,-,3382.95,-,3805.65,-,-,-,-,-,6695.90
NIFTY,28-Mar-2014,27-Dec-2018,CE,4500.00,-,-,-,3443.35,-,3868.30,-,-,-,-,-,6695.90
