,_id,FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_UNDERLYING_VALUE,TIMESTAMP
52,642c2bdee2684b2e01981fda,OPTIDX,NIFTY,24-Nov-2016,9050,CE,N,3.1,4.35,3.05,3.3,3.3,3.05,3.3,69675,630813367.5,160050,-6600,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
53,642c2bdee2684b2e01981fd9,OPTIDX,NIFTY,24-Nov-2016,9100,CE,N,3,3.15,2.35,2.6,2.45,2.4,2.6,2101200,19126888485,2190825,131775,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
54,642c2bdee2684b2e01981fd4,OPTIDX,NIFTY,24-Nov-2016,9150,CE,N,2.05,2.05,2.05,2.05,2.05,2.5,2.05,1350,12355267.5,6825,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
55,642c2bdee2684b2e01981fd5,OPTIDX,NIFTY,24-Nov-2016,9200,CE,N,1.7,2.15,1.15,1.8,1.8,1.55,1.8,791550,7283747718.75,1608600,27075,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
56,642c2bdee2684b2e01981fdd,OPTIDX,NIFTY,24-Nov-2016,9250,CE,N,1.5,1.65,1.5,1.5,1.5,2.75,1.5,300,2775468.75,6825,300,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
57,642c2bdee2684b2e01981fe0,OPTIDX,NIFTY,24-Nov-2016,9300,CE,N,1.2,1.45,.9,1.15,1.1,1.15,1.15,192450,1790034918.75,765375,25875,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
58,642c2bdee2684b2e01981fe1,OPTIDX,NIFTY,24-Nov-2016,9350,CE,N,0,0,0,33.7,0,33.7,.1,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
59,642c2bdee2684b2e01981fe2,OPTIDX,NIFTY,24-Nov-2016,9400,CE,N,1.1,1.1,.8,.9,.8,.8,.9,37575,353239222.5,381150,3225,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
60,642c2bdee2684b2e01981fdf,OPTIDX,NIFTY,24-Nov-2016,9450,CE,N,0,0,0,4,4,4,.05,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
61,642c2bdee2684b2e01981fe9,OPTIDX,NIFTY,24-Nov-2016,9500,CE,N,.9,1,.65,.75,.75,.75,.75,241050,2290173060,657000,-14250,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
62,642c2bdee2684b2e01981feb,OPTIDX,NIFTY,24-Nov-2016,9550,CE,N,0,0,0,15.9,0,15.9,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
63,642c2bdee2684b2e01981fec,OPTIDX,NIFTY,24-Nov-2016,9600,CE,N,.7,.85,.65,.7,.7,.75,.7,42075,403949538.75,75825,-4350,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
64,642c2bdee2684b2e01981fee,OPTIDX,NIFTY,24-Nov-2016,9650,CE,N,0,0,0,10.6,0,10.6,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
65,642c2bdee2684b2e01981fef,OPTIDX,NIFTY,24-Nov-2016,9700,CE,N,0,0,0,1,1,1,0,0,0,300,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
66,642c2bdee2684b2e01981ff9,OPTIDX,NIFTY,24-Nov-2016,9750,CE,N,0,0,0,6.9,0,6.9,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
67,642c2bdee2684b2e01981ff7,OPTIDX,NIFTY,24-Nov-2016,9800,CE,N,.25,.75,.25,.75,.75,.65,.75,1200,11760480,825,-225,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
68,642c2bdee2684b2e01981ff1,OPTIDX,NIFTY,24-Nov-2016,9850,CE,N,0,0,0,4.45,0,4.45,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
69,642c2bdee2684b2e01981ff6,OPTIDX,NIFTY,24-Nov-2016,9900,CE,N,0,0,0,.55,.55,.55,0,0,0,975,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
70,642c2bdee2684b2e01981ff2,OPTIDX,NIFTY,24-Nov-2016,9950,CE,N,0,0,0,2.8,0,2.8,0,0,0,0,0,75,10-Nov-2016,8525.75,2016-11-09T18:30:00.000Z
